shapeid,partid,x,y,id
"8699",,127.95,35.4000000000002,"8699"
"8700",,128,35.4000000000002,"8700"
"8701",,128.05,35.4000000000002,"8701"
"8702",,128.1,35.4000000000002,"8702"
"8703",,128.15,35.4000000000002,"8703"
"8704",,128.2,35.4000000000002,"8704"
"8705",,128.25,35.4000000000002,"8705"
"8706",,128.3,35.4000000000002,"8706"
"8707",,128.35,35.4000000000002,"8707"
"8708",,128.4,35.4000000000002,"8708"
"8709",,128.45,35.4000000000002,"8709"
"8710",,128.5,35.4000000000002,"8710"
"8711",,128.55,35.4000000000002,"8711"
"8712",,128.6,35.4000000000002,"8712"
"8713",,128.65,35.4000000000002,"8713"
"8714",,128.7,35.4000000000002,"8714"
"8715",,128.75,35.4000000000002,"8715"
"8716",,128.8,35.4000000000002,"8716"
"8717",,128.85,35.4000000000002,"8717"
"8718",,128.9,35.4000000000002,"8718"
"8719",,128.95,35.4000000000002,"8719"
"8720",,129,35.4000000000002,"8720"
"8721",,129.05,35.4000000000002,"8721"
"8722",,129.1,35.4000000000002,"8722"
"8723",,129.15,35.4000000000002,"8723"
"8724",,129.2,35.4000000000002,"8724"
"8725",,129.25,35.4000000000002,"8725"
"8726",,129.3,35.4000000000002,"8726"
"8727",,129.35,35.4000000000002,"8727"
"8728",,129.4,35.4000000000002,"8728"
"8729",,129.45,35.4000000000002,"8729"
"8730",,129.5,35.4000000000002,"8730"
"8731",,129.55,35.4000000000002,"8731"
"8732",,129.6,35.4000000000002,"8732"
"8733",,129.65,35.4000000000002,"8733"
"8734",,129.7,35.4000000000002,"8734"
"8735",,129.75,35.4000000000002,"8735"
"8736",,129.8,35.4000000000002,"8736"
"8737",,129.85,35.4000000000002,"8737"
"8738",,129.9,35.4000000000002,"8738"
"8739",,129.95,35.4000000000002,"8739"
"8740",,130,35.4000000000002,"8740"
"8741",,130.05,35.4000000000002,"8741"
"8742",,130.1,35.4000000000002,"8742"
"8743",,130.15,35.4000000000002,"8743"
"8744",,130.2,35.4000000000002,"8744"
"8745",,130.25,35.4000000000002,"8745"
"8746",,130.3,35.4000000000002,"8746"
"8747",,130.35,35.4000000000002,"8747"
"8748",,130.4,35.4000000000002,"8748"
"8749",,130.45,35.4000000000002,"8749"
"8750",,130.5,35.4000000000002,"8750"
"8751",,130.55,35.4000000000002,"8751"
"8752",,130.6,35.4000000000002,"8752"
"8753",,130.65,35.4000000000002,"8753"
"8754",,130.7,35.4000000000002,"8754"
"8755",,130.75,35.4000000000002,"8755"
"8756",,130.8,35.4000000000002,"8756"
"8757",,130.85,35.4000000000002,"8757"
"8758",,130.9,35.4000000000002,"8758"
"8759",,130.950000000001,35.4000000000002,"8759"
"8760",,125,35.3500000000002,"8760"
"8761",,125.05,35.3500000000002,"8761"
"8762",,125.1,35.3500000000002,"8762"
"8763",,125.15,35.3500000000002,"8763"
"8764",,125.2,35.3500000000002,"8764"
"8765",,125.25,35.3500000000002,"8765"
"8766",,125.3,35.3500000000002,"8766"
"8767",,125.35,35.3500000000002,"8767"
"8768",,125.4,35.3500000000002,"8768"
"8769",,125.45,35.3500000000002,"8769"
"8770",,125.5,35.3500000000002,"8770"
"8771",,125.55,35.3500000000002,"8771"
"8772",,125.6,35.3500000000002,"8772"
"8773",,125.65,35.3500000000002,"8773"
"8774",,125.7,35.3500000000002,"8774"
"8775",,125.75,35.3500000000002,"8775"
"8776",,125.8,35.3500000000002,"8776"
"8777",,125.85,35.3500000000002,"8777"
"8778",,125.9,35.3500000000002,"8778"
"8779",,125.95,35.3500000000002,"8779"
"8780",,126,35.3500000000002,"8780"
"8781",,126.05,35.3500000000002,"8781"
"8782",,126.1,35.3500000000002,"8782"
"8783",,126.15,35.3500000000002,"8783"
"8784",,126.2,35.3500000000002,"8784"
"8785",,126.25,35.3500000000002,"8785"
"8786",,126.3,35.3500000000002,"8786"
"8787",,126.35,35.3500000000002,"8787"
"8788",,126.4,35.3500000000002,"8788"
"8789",,126.45,35.3500000000002,"8789"
"8790",,126.5,35.3500000000002,"8790"
"8791",,126.55,35.3500000000002,"8791"
"8792",,126.6,35.3500000000002,"8792"
"8793",,126.65,35.3500000000002,"8793"
"8794",,126.7,35.3500000000002,"8794"
"8795",,126.75,35.3500000000002,"8795"
"8796",,126.8,35.3500000000002,"8796"
"8797",,126.85,35.3500000000002,"8797"
"8798",,126.9,35.3500000000002,"8798"
"8799",,126.95,35.3500000000002,"8799"
"8800",,127,35.3500000000002,"8800"
"8801",,127.05,35.3500000000002,"8801"
"8802",,127.1,35.3500000000002,"8802"
"8803",,127.15,35.3500000000002,"8803"
"8804",,127.2,35.3500000000002,"8804"
"8805",,127.25,35.3500000000002,"8805"
"8806",,127.3,35.3500000000002,"8806"
"8807",,127.35,35.3500000000002,"8807"
"8808",,127.4,35.3500000000002,"8808"
"8809",,127.45,35.3500000000002,"8809"
"8810",,127.5,35.3500000000002,"8810"
"8811",,127.55,35.3500000000002,"8811"
"8812",,127.6,35.3500000000002,"8812"
"8813",,127.65,35.3500000000002,"8813"
"8814",,127.7,35.3500000000002,"8814"
"8815",,127.75,35.3500000000002,"8815"
"8816",,127.8,35.3500000000002,"8816"
"8817",,127.85,35.3500000000002,"8817"
"8818",,127.9,35.3500000000002,"8818"
"8819",,127.95,35.3500000000002,"8819"
"8820",,128,35.3500000000002,"8820"
"8821",,128.05,35.3500000000002,"8821"
"8822",,128.1,35.3500000000002,"8822"
"8823",,128.15,35.3500000000002,"8823"
"8824",,128.2,35.3500000000002,"8824"
"8825",,128.25,35.3500000000002,"8825"
"8826",,128.3,35.3500000000002,"8826"
"8827",,128.35,35.3500000000002,"8827"
"8828",,128.4,35.3500000000002,"8828"
"8829",,128.45,35.3500000000002,"8829"
"8830",,128.5,35.3500000000002,"8830"
"8831",,128.55,35.3500000000002,"8831"
"8832",,128.6,35.3500000000002,"8832"
"8833",,128.65,35.3500000000002,"8833"
"8834",,128.7,35.3500000000002,"8834"
"8835",,128.75,35.3500000000002,"8835"
"8836",,128.8,35.3500000000002,"8836"
"8837",,128.85,35.3500000000002,"8837"
"8838",,128.9,35.3500000000002,"8838"
"8839",,128.95,35.3500000000002,"8839"
"8840",,129,35.3500000000002,"8840"
"8841",,129.05,35.3500000000002,"8841"
"8842",,129.1,35.3500000000002,"8842"
"8843",,129.15,35.3500000000002,"8843"
"8844",,129.2,35.3500000000002,"8844"
"8845",,129.25,35.3500000000002,"8845"
"8846",,129.3,35.3500000000002,"8846"
"8847",,129.35,35.3500000000002,"8847"
"8848",,129.4,35.3500000000002,"8848"
"8849",,129.45,35.3500000000002,"8849"
"8850",,129.5,35.3500000000002,"8850"
"8851",,129.55,35.3500000000002,"8851"
"8852",,129.6,35.3500000000002,"8852"
"8853",,129.65,35.3500000000002,"8853"
"8854",,129.7,35.3500000000002,"8854"
"8855",,129.75,35.3500000000002,"8855"
"8856",,129.8,35.3500000000002,"8856"
"8857",,129.85,35.3500000000002,"8857"
"8858",,129.9,35.3500000000002,"8858"
"8859",,129.95,35.3500000000002,"8859"
"8860",,130,35.3500000000002,"8860"
"8861",,130.05,35.3500000000002,"8861"
"8862",,130.1,35.3500000000002,"8862"
"8863",,130.15,35.3500000000002,"8863"
"8864",,130.2,35.3500000000002,"8864"
"8865",,130.25,35.3500000000002,"8865"
"8866",,130.3,35.3500000000002,"8866"
"8867",,130.35,35.3500000000002,"8867"
"8868",,130.4,35.3500000000002,"8868"
"8869",,130.45,35.3500000000002,"8869"
"8870",,130.5,35.3500000000002,"8870"
"8871",,130.55,35.3500000000002,"8871"
"8872",,130.6,35.3500000000002,"8872"
"8873",,130.65,35.3500000000002,"8873"
"8874",,130.7,35.3500000000002,"8874"
"8875",,130.75,35.3500000000002,"8875"
"8876",,130.8,35.3500000000002,"8876"
"8877",,130.85,35.3500000000002,"8877"
"8878",,130.9,35.3500000000002,"8878"
"8879",,130.950000000001,35.3500000000002,"8879"
"8880",,125,35.3000000000002,"8880"
"8881",,125.05,35.3000000000002,"8881"
"8882",,125.1,35.3000000000002,"8882"
"8883",,125.15,35.3000000000002,"8883"
"8884",,125.2,35.3000000000002,"8884"
"8885",,125.25,35.3000000000002,"8885"
"8886",,125.3,35.3000000000002,"8886"
"8887",,125.35,35.3000000000002,"8887"
"8888",,125.4,35.3000000000002,"8888"
"8889",,125.45,35.3000000000002,"8889"
"8890",,125.5,35.3000000000002,"8890"
"8891",,125.55,35.3000000000002,"8891"
"8892",,125.6,35.3000000000002,"8892"
"8893",,125.65,35.3000000000002,"8893"
"8894",,125.7,35.3000000000002,"8894"
"8895",,125.75,35.3000000000002,"8895"
"8896",,125.8,35.3000000000002,"8896"
"8897",,125.85,35.3000000000002,"8897"
"8898",,125.9,35.3000000000002,"8898"
"8899",,125.95,35.3000000000002,"8899"
"8900",,126,35.3000000000002,"8900"
"8901",,126.05,35.3000000000002,"8901"
"8902",,126.1,35.3000000000002,"8902"
"8903",,126.15,35.3000000000002,"8903"
"8904",,126.2,35.3000000000002,"8904"
"8905",,126.25,35.3000000000002,"8905"
"8906",,126.3,35.3000000000002,"8906"
"8907",,126.35,35.3000000000002,"8907"
"8908",,126.4,35.3000000000002,"8908"
"8909",,126.45,35.3000000000002,"8909"
"8910",,126.5,35.3000000000002,"8910"
"8911",,126.55,35.3000000000002,"8911"
"8912",,126.6,35.3000000000002,"8912"
"8913",,126.65,35.3000000000002,"8913"
"8914",,126.7,35.3000000000002,"8914"
"8915",,126.75,35.3000000000002,"8915"
"8916",,126.8,35.3000000000002,"8916"
"8917",,126.85,35.3000000000002,"8917"
"8918",,126.9,35.3000000000002,"8918"
"8919",,126.95,35.3000000000002,"8919"
"8920",,127,35.3000000000002,"8920"
"8921",,127.05,35.3000000000002,"8921"
"8922",,127.1,35.3000000000002,"8922"
"8923",,127.15,35.3000000000002,"8923"
"8924",,127.2,35.3000000000002,"8924"
"8925",,127.25,35.3000000000002,"8925"
"8926",,127.3,35.3000000000002,"8926"
"8927",,127.35,35.3000000000002,"8927"
"8928",,127.4,35.3000000000002,"8928"
"8929",,127.45,35.3000000000002,"8929"
"8930",,127.5,35.3000000000002,"8930"
"8931",,127.55,35.3000000000002,"8931"
"8932",,127.6,35.3000000000002,"8932"
"8933",,127.65,35.3000000000002,"8933"
"8934",,127.7,35.3000000000002,"8934"
"8935",,127.75,35.3000000000002,"8935"
"8936",,127.8,35.3000000000002,"8936"
"8937",,127.85,35.3000000000002,"8937"
"8938",,127.9,35.3000000000002,"8938"
"8939",,127.95,35.3000000000002,"8939"
"8940",,128,35.3000000000002,"8940"
"8941",,128.05,35.3000000000002,"8941"
"8942",,128.1,35.3000000000002,"8942"
"8943",,128.15,35.3000000000002,"8943"
"8944",,128.2,35.3000000000002,"8944"
"8945",,128.25,35.3000000000002,"8945"
"8946",,128.3,35.3000000000002,"8946"
"8947",,128.35,35.3000000000002,"8947"
"8948",,128.4,35.3000000000002,"8948"
"8949",,128.45,35.3000000000002,"8949"
"8950",,128.5,35.3000000000002,"8950"
"8951",,128.55,35.3000000000002,"8951"
"8952",,128.6,35.3000000000002,"8952"
"8953",,128.65,35.3000000000002,"8953"
"8954",,128.7,35.3000000000002,"8954"
"8955",,128.75,35.3000000000002,"8955"
"8956",,128.8,35.3000000000002,"8956"
"8957",,128.85,35.3000000000002,"8957"
"8958",,128.9,35.3000000000002,"8958"
"8959",,128.95,35.3000000000002,"8959"
"8960",,129,35.3000000000002,"8960"
"8961",,129.05,35.3000000000002,"8961"
"8962",,129.1,35.3000000000002,"8962"
"8963",,129.15,35.3000000000002,"8963"
"8964",,129.2,35.3000000000002,"8964"
"8965",,129.25,35.3000000000002,"8965"
"8966",,129.3,35.3000000000002,"8966"
"8967",,129.35,35.3000000000002,"8967"
"8968",,129.4,35.3000000000002,"8968"
"8969",,129.45,35.3000000000002,"8969"
"8970",,129.5,35.3000000000002,"8970"
"8971",,129.55,35.3000000000002,"8971"
"8972",,129.6,35.3000000000002,"8972"
"8973",,129.65,35.3000000000002,"8973"
"8974",,129.7,35.3000000000002,"8974"
"8975",,129.75,35.3000000000002,"8975"
"8976",,129.8,35.3000000000002,"8976"
"8977",,129.85,35.3000000000002,"8977"
"8978",,129.9,35.3000000000002,"8978"
"8979",,129.95,35.3000000000002,"8979"
"8980",,130,35.3000000000002,"8980"
"8981",,130.05,35.3000000000002,"8981"
"8982",,130.1,35.3000000000002,"8982"
"8983",,130.15,35.3000000000002,"8983"
"8984",,130.2,35.3000000000002,"8984"
"8985",,130.25,35.3000000000002,"8985"
"8986",,130.3,35.3000000000002,"8986"
"8987",,130.35,35.3000000000002,"8987"
"8988",,130.4,35.3000000000002,"8988"
"8989",,130.45,35.3000000000002,"8989"
"8990",,130.5,35.3000000000002,"8990"
"8991",,130.55,35.3000000000002,"8991"
"8992",,130.6,35.3000000000002,"8992"
"8993",,130.65,35.3000000000002,"8993"
"8994",,130.7,35.3000000000002,"8994"
"8995",,130.75,35.3000000000002,"8995"
"8996",,130.8,35.3000000000002,"8996"
"8997",,130.85,35.3000000000002,"8997"
"8998",,130.9,35.3000000000002,"8998"
"8999",,130.950000000001,35.3000000000002,"8999"
"9000",,125,35.2500000000002,"9000"
"9001",,125.05,35.2500000000002,"9001"
"9002",,125.1,35.2500000000002,"9002"
"9003",,125.15,35.2500000000002,"9003"
"9004",,125.2,35.2500000000002,"9004"
"9005",,125.25,35.2500000000002,"9005"
"9006",,125.3,35.2500000000002,"9006"
"9007",,125.35,35.2500000000002,"9007"
"9008",,125.4,35.2500000000002,"9008"
"9009",,125.45,35.2500000000002,"9009"
"9010",,125.5,35.2500000000002,"9010"
"9011",,125.55,35.2500000000002,"9011"
"9012",,125.6,35.2500000000002,"9012"
"9013",,125.65,35.2500000000002,"9013"
"9014",,125.7,35.2500000000002,"9014"
"9015",,125.75,35.2500000000002,"9015"
"9016",,125.8,35.2500000000002,"9016"
"9017",,125.85,35.2500000000002,"9017"
"9018",,125.9,35.2500000000002,"9018"
"9019",,125.95,35.2500000000002,"9019"
"9020",,126,35.2500000000002,"9020"
"9021",,126.05,35.2500000000002,"9021"
"9022",,126.1,35.2500000000002,"9022"
"9023",,126.15,35.2500000000002,"9023"
"9024",,126.2,35.2500000000002,"9024"
"9025",,126.25,35.2500000000002,"9025"
"9026",,126.3,35.2500000000002,"9026"
"9027",,126.35,35.2500000000002,"9027"
"9028",,126.4,35.2500000000002,"9028"
"9029",,126.45,35.2500000000002,"9029"
"9030",,126.5,35.2500000000002,"9030"
"9031",,126.55,35.2500000000002,"9031"
"9032",,126.6,35.2500000000002,"9032"
"9033",,126.65,35.2500000000002,"9033"
"9034",,126.7,35.2500000000002,"9034"
"9035",,126.75,35.2500000000002,"9035"
"9036",,126.8,35.2500000000002,"9036"
"9037",,126.85,35.2500000000002,"9037"
"9038",,126.9,35.2500000000002,"9038"
"9039",,126.95,35.2500000000002,"9039"
"9040",,127,35.2500000000002,"9040"
"9041",,127.05,35.2500000000002,"9041"
"9042",,127.1,35.2500000000002,"9042"
"9043",,127.15,35.2500000000002,"9043"
"9044",,127.2,35.2500000000002,"9044"
"9045",,127.25,35.2500000000002,"9045"
"9046",,127.3,35.2500000000002,"9046"
"9047",,127.35,35.2500000000002,"9047"
"9048",,127.4,35.2500000000002,"9048"
"9049",,127.45,35.2500000000002,"9049"
"9050",,127.5,35.2500000000002,"9050"
"9051",,127.55,35.2500000000002,"9051"
"9052",,127.6,35.2500000000002,"9052"
"9053",,127.65,35.2500000000002,"9053"
"9054",,127.7,35.2500000000002,"9054"
"9055",,127.75,35.2500000000002,"9055"
"9056",,127.8,35.2500000000002,"9056"
"9057",,127.85,35.2500000000002,"9057"
"9058",,127.9,35.2500000000002,"9058"
"9059",,127.95,35.2500000000002,"9059"
"9060",,128,35.2500000000002,"9060"
"9061",,128.05,35.2500000000002,"9061"
"9062",,128.1,35.2500000000002,"9062"
"9063",,128.15,35.2500000000002,"9063"
"9064",,128.2,35.2500000000002,"9064"
"9065",,128.25,35.2500000000002,"9065"
"9066",,128.3,35.2500000000002,"9066"
"9067",,128.35,35.2500000000002,"9067"
"9068",,128.4,35.2500000000002,"9068"
"9069",,128.45,35.2500000000002,"9069"
"9070",,128.5,35.2500000000002,"9070"
"9071",,128.55,35.2500000000002,"9071"
"9072",,128.6,35.2500000000002,"9072"
"9073",,128.65,35.2500000000002,"9073"
"9074",,128.7,35.2500000000002,"9074"
"9075",,128.75,35.2500000000002,"9075"
"9076",,128.8,35.2500000000002,"9076"
"9077",,128.85,35.2500000000002,"9077"
"9078",,128.9,35.2500000000002,"9078"
"9079",,128.95,35.2500000000002,"9079"
"9080",,129,35.2500000000002,"9080"
"9081",,129.05,35.2500000000002,"9081"
"9082",,129.1,35.2500000000002,"9082"
"9083",,129.15,35.2500000000002,"9083"
"9084",,129.2,35.2500000000002,"9084"
"9085",,129.25,35.2500000000002,"9085"
"9086",,129.3,35.2500000000002,"9086"
"9087",,129.35,35.2500000000002,"9087"
"9088",,129.4,35.2500000000002,"9088"
"9089",,129.45,35.2500000000002,"9089"
"9090",,129.5,35.2500000000002,"9090"
"9091",,129.55,35.2500000000002,"9091"
"9092",,129.6,35.2500000000002,"9092"
"9093",,129.65,35.2500000000002,"9093"
"9094",,129.7,35.2500000000002,"9094"
"9095",,129.75,35.2500000000002,"9095"
"9096",,129.8,35.2500000000002,"9096"
"9097",,129.85,35.2500000000002,"9097"
"9098",,129.9,35.2500000000002,"9098"
"9099",,129.95,35.2500000000002,"9099"
"9100",,130,35.2500000000002,"9100"
"9101",,130.05,35.2500000000002,"9101"
"9102",,130.1,35.2500000000002,"9102"
"9103",,130.15,35.2500000000002,"9103"
"9104",,130.2,35.2500000000002,"9104"
"9105",,130.25,35.2500000000002,"9105"
"9106",,130.3,35.2500000000002,"9106"
"9107",,130.35,35.2500000000002,"9107"
"9108",,130.4,35.2500000000002,"9108"
"9109",,130.45,35.2500000000002,"9109"
"9110",,130.5,35.2500000000002,"9110"
"9111",,130.55,35.2500000000002,"9111"
"9112",,130.6,35.2500000000002,"9112"
"9113",,130.65,35.2500000000002,"9113"
"9114",,130.7,35.2500000000002,"9114"
"9115",,130.75,35.2500000000002,"9115"
"9116",,130.8,35.2500000000002,"9116"
"9117",,130.85,35.2500000000002,"9117"
"9118",,130.9,35.2500000000002,"9118"
"9119",,130.950000000001,35.2500000000002,"9119"
"9120",,125,35.2000000000002,"9120"
"9121",,125.05,35.2000000000002,"9121"
"9122",,125.1,35.2000000000002,"9122"
"9123",,125.15,35.2000000000002,"9123"
"9124",,125.2,35.2000000000002,"9124"
"9125",,125.25,35.2000000000002,"9125"
"9126",,125.3,35.2000000000002,"9126"
"9127",,125.35,35.2000000000002,"9127"
"9128",,125.4,35.2000000000002,"9128"
"9129",,125.45,35.2000000000002,"9129"
"9130",,125.5,35.2000000000002,"9130"
"9131",,125.55,35.2000000000002,"9131"
"9132",,125.6,35.2000000000002,"9132"
"9133",,125.65,35.2000000000002,"9133"
"9134",,125.7,35.2000000000002,"9134"
"9135",,125.75,35.2000000000002,"9135"
"9136",,125.8,35.2000000000002,"9136"
"9137",,125.85,35.2000000000002,"9137"
"9138",,125.9,35.2000000000002,"9138"
"9139",,125.95,35.2000000000002,"9139"
"9140",,126,35.2000000000002,"9140"
"9141",,126.05,35.2000000000002,"9141"
"9142",,126.1,35.2000000000002,"9142"
"9143",,126.15,35.2000000000002,"9143"
"9144",,126.2,35.2000000000002,"9144"
"9145",,126.25,35.2000000000002,"9145"
"9146",,126.3,35.2000000000002,"9146"
"9147",,126.35,35.2000000000002,"9147"
"9148",,126.4,35.2000000000002,"9148"
"9149",,126.45,35.2000000000002,"9149"
"9150",,126.5,35.2000000000002,"9150"
"9151",,126.55,35.2000000000002,"9151"
"9152",,126.6,35.2000000000002,"9152"
"9153",,126.65,35.2000000000002,"9153"
"9154",,126.7,35.2000000000002,"9154"
"9155",,126.75,35.2000000000002,"9155"
"9156",,126.8,35.2000000000002,"9156"
"9157",,126.85,35.2000000000002,"9157"
"9158",,126.9,35.2000000000002,"9158"
"9159",,126.95,35.2000000000002,"9159"
"9160",,127,35.2000000000002,"9160"
"9161",,127.05,35.2000000000002,"9161"
"9162",,127.1,35.2000000000002,"9162"
"9163",,127.15,35.2000000000002,"9163"
"9164",,127.2,35.2000000000002,"9164"
"9165",,127.25,35.2000000000002,"9165"
"9166",,127.3,35.2000000000002,"9166"
"9167",,127.35,35.2000000000002,"9167"
"9168",,127.4,35.2000000000002,"9168"
"9169",,127.45,35.2000000000002,"9169"
"9170",,127.5,35.2000000000002,"9170"
"9171",,127.55,35.2000000000002,"9171"
"9172",,127.6,35.2000000000002,"9172"
"9173",,127.65,35.2000000000002,"9173"
"9174",,127.7,35.2000000000002,"9174"
"9175",,127.75,35.2000000000002,"9175"
"9176",,127.8,35.2000000000002,"9176"
"9177",,127.85,35.2000000000002,"9177"
"9178",,127.9,35.2000000000002,"9178"
"9179",,127.95,35.2000000000002,"9179"
"9180",,128,35.2000000000002,"9180"
"9181",,128.05,35.2000000000002,"9181"
"9182",,128.1,35.2000000000002,"9182"
"9183",,128.15,35.2000000000002,"9183"
"9184",,128.2,35.2000000000002,"9184"
"9185",,128.25,35.2000000000002,"9185"
"9186",,128.3,35.2000000000002,"9186"
"9187",,128.35,35.2000000000002,"9187"
"9188",,128.4,35.2000000000002,"9188"
"9189",,128.45,35.2000000000002,"9189"
"9190",,128.5,35.2000000000002,"9190"
"9191",,128.55,35.2000000000002,"9191"
"9192",,128.6,35.2000000000002,"9192"
"9193",,128.65,35.2000000000002,"9193"
"9194",,128.7,35.2000000000002,"9194"
"9195",,128.75,35.2000000000002,"9195"
"9196",,128.8,35.2000000000002,"9196"
"9197",,128.85,35.2000000000002,"9197"
"9198",,128.9,35.2000000000002,"9198"
"9199",,128.95,35.2000000000002,"9199"
"9200",,129,35.2000000000002,"9200"
"9201",,129.05,35.2000000000002,"9201"
"9202",,129.1,35.2000000000002,"9202"
"9203",,129.15,35.2000000000002,"9203"
"9204",,129.2,35.2000000000002,"9204"
"9205",,129.25,35.2000000000002,"9205"
"9206",,129.3,35.2000000000002,"9206"
"9207",,129.35,35.2000000000002,"9207"
"9208",,129.4,35.2000000000002,"9208"
"9209",,129.45,35.2000000000002,"9209"
"9210",,129.5,35.2000000000002,"9210"
"9211",,129.55,35.2000000000002,"9211"
"9212",,129.6,35.2000000000002,"9212"
"9213",,129.65,35.2000000000002,"9213"
"9214",,129.7,35.2000000000002,"9214"
"9215",,129.75,35.2000000000002,"9215"
"9216",,129.8,35.2000000000002,"9216"
"9217",,129.85,35.2000000000002,"9217"
"9218",,129.9,35.2000000000002,"9218"
"9219",,129.95,35.2000000000002,"9219"
"9220",,130,35.2000000000002,"9220"
"9221",,130.05,35.2000000000002,"9221"
"9222",,130.1,35.2000000000002,"9222"
"9223",,130.15,35.2000000000002,"9223"
"9224",,130.2,35.2000000000002,"9224"
"9225",,130.25,35.2000000000002,"9225"
"9226",,130.3,35.2000000000002,"9226"
"9227",,130.35,35.2000000000002,"9227"
"9228",,130.4,35.2000000000002,"9228"
"9229",,130.45,35.2000000000002,"9229"
"9230",,130.5,35.2000000000002,"9230"
"9231",,130.55,35.2000000000002,"9231"
"9232",,130.6,35.2000000000002,"9232"
"9233",,130.65,35.2000000000002,"9233"
"9234",,130.7,35.2000000000002,"9234"
"9235",,130.75,35.2000000000002,"9235"
"9236",,130.8,35.2000000000002,"9236"
"9237",,130.85,35.2000000000002,"9237"
"9238",,130.9,35.2000000000002,"9238"
"9239",,130.950000000001,35.2000000000002,"9239"
"9240",,125,35.1500000000002,"9240"
"9241",,125.05,35.1500000000002,"9241"
"9242",,125.1,35.1500000000002,"9242"
"9243",,125.15,35.1500000000002,"9243"
"9244",,125.2,35.1500000000002,"9244"
"9245",,125.25,35.1500000000002,"9245"
"9246",,125.3,35.1500000000002,"9246"
"9247",,125.35,35.1500000000002,"9247"
"9248",,125.4,35.1500000000002,"9248"
"9249",,125.45,35.1500000000002,"9249"
"9250",,125.5,35.1500000000002,"9250"
"9251",,125.55,35.1500000000002,"9251"
"9252",,125.6,35.1500000000002,"9252"
"9253",,125.65,35.1500000000002,"9253"
"9254",,125.7,35.1500000000002,"9254"
"9255",,125.75,35.1500000000002,"9255"
"9256",,125.8,35.1500000000002,"9256"
"9257",,125.85,35.1500000000002,"9257"
"9258",,125.9,35.1500000000002,"9258"
"9259",,125.95,35.1500000000002,"9259"
"9260",,126,35.1500000000002,"9260"
"9261",,126.05,35.1500000000002,"9261"
"9262",,126.1,35.1500000000002,"9262"
"9263",,126.15,35.1500000000002,"9263"
"9264",,126.2,35.1500000000002,"9264"
"9265",,126.25,35.1500000000002,"9265"
"9266",,126.3,35.1500000000002,"9266"
"9267",,126.35,35.1500000000002,"9267"
"9268",,126.4,35.1500000000002,"9268"
"9269",,126.45,35.1500000000002,"9269"
"9270",,126.5,35.1500000000002,"9270"
"9271",,126.55,35.1500000000002,"9271"
"9272",,126.6,35.1500000000002,"9272"
"9273",,126.65,35.1500000000002,"9273"
"9274",,126.7,35.1500000000002,"9274"
"9275",,126.75,35.1500000000002,"9275"
"9276",,126.8,35.1500000000002,"9276"
"9277",,126.85,35.1500000000002,"9277"
"9278",,126.9,35.1500000000002,"9278"
"9279",,126.95,35.1500000000002,"9279"
"9280",,127,35.1500000000002,"9280"
"9281",,127.05,35.1500000000002,"9281"
"9282",,127.1,35.1500000000002,"9282"
"9283",,127.15,35.1500000000002,"9283"
"9284",,127.2,35.1500000000002,"9284"
"9285",,127.25,35.1500000000002,"9285"
"9286",,127.3,35.1500000000002,"9286"
"9287",,127.35,35.1500000000002,"9287"
"9288",,127.4,35.1500000000002,"9288"
"9289",,127.45,35.1500000000002,"9289"
"9290",,127.5,35.1500000000002,"9290"
"9291",,127.55,35.1500000000002,"9291"
"9292",,127.6,35.1500000000002,"9292"
"9293",,127.65,35.1500000000002,"9293"
"9294",,127.7,35.1500000000002,"9294"
"9295",,127.75,35.1500000000002,"9295"
"9296",,127.8,35.1500000000002,"9296"
"9297",,127.85,35.1500000000002,"9297"
"9298",,127.9,35.1500000000002,"9298"
"9299",,127.95,35.1500000000002,"9299"
"9300",,128,35.1500000000002,"9300"
"9301",,128.05,35.1500000000002,"9301"
"9302",,128.1,35.1500000000002,"9302"
"9303",,128.15,35.1500000000002,"9303"
"9304",,128.2,35.1500000000002,"9304"
"9305",,128.25,35.1500000000002,"9305"
"9306",,128.3,35.1500000000002,"9306"
"9307",,128.35,35.1500000000002,"9307"
"9308",,128.4,35.1500000000002,"9308"
"9309",,128.45,35.1500000000002,"9309"
"9310",,128.5,35.1500000000002,"9310"
"9311",,128.55,35.1500000000002,"9311"
"9312",,128.6,35.1500000000002,"9312"
"9313",,128.65,35.1500000000002,"9313"
"9314",,128.7,35.1500000000002,"9314"
"9315",,128.75,35.1500000000002,"9315"
"9316",,128.8,35.1500000000002,"9316"
"9317",,128.85,35.1500000000002,"9317"
"9318",,128.9,35.1500000000002,"9318"
"9319",,128.95,35.1500000000002,"9319"
"9320",,129,35.1500000000002,"9320"
"9321",,129.05,35.1500000000002,"9321"
"9322",,129.1,35.1500000000002,"9322"
"9323",,129.15,35.1500000000002,"9323"
"9324",,129.2,35.1500000000002,"9324"
"9325",,129.25,35.1500000000002,"9325"
"9326",,129.3,35.1500000000002,"9326"
"9327",,129.35,35.1500000000002,"9327"
"9328",,129.4,35.1500000000002,"9328"
"9329",,129.45,35.1500000000002,"9329"
"9330",,129.5,35.1500000000002,"9330"
"9331",,129.55,35.1500000000002,"9331"
"9332",,129.6,35.1500000000002,"9332"
"9333",,129.65,35.1500000000002,"9333"
"9334",,129.7,35.1500000000002,"9334"
"9335",,129.75,35.1500000000002,"9335"
